modelo,seed,corte,grupo,n,positivos,mcc,f1,precision,recall,pr_auc,roc_auc,accuracy,tn,fp,fn,tp
MRT,1337,radio_presente,0,8344,2449,0.18201061084493256,0.3793677204658902,0.4539249146757679,0.32584728460596163,0.42800868086413146,0.6698267385798362,0.6870805369127517,4935,960,1651,798
MRT,1337,radio_presente,1,5856,2120,0.159383755256193,0.37492537313432833,0.510569105691057,0.2962264150943396,0.48223195976416533,0.638536826794877,0.6424180327868853,3134,602,1492,628
MRT,1337,streaming_presente,0,8232,2883,0.14807129944990033,0.4158566800076234,0.46150592216582065,0.37842525147415884,0.45340084483141896,0.6213779086887523,0.6276724975704567,4076,1273,1792,1091
MRT,1337,streaming_presente,1,5968,1686,0.19305070376203198,0.29004329004329005,0.5368589743589743,0.19869513641755635,0.45917914297707413,0.6914724275471325,0.725201072386059,3993,289,1351,335
MRT,1337,digital_presente,0,11735,3843,0.17089450667668057,0.3889230769230769,0.4757245013172751,0.3289097059588863,0.451235179712383,0.650930335353449,0.6615253515125692,6499,1393,2579,1264
MRT,1337,digital_presente,1,2465,726,0.16839661892783808,0.3065279091769158,0.48942598187311176,0.2231404958677686,0.4477835189988397,0.6679957608390878,0.7026369168356998,1570,169,564,162
MRT,1337,album_presente,0,5870,2062,0.1497785660262867,0.41951736939803763,0.46284376828554713,0.3836081474296799,0.45276983910925184,0.6211213540944991,0.6270868824531516,2890,918,1271,791
MRT,1337,album_presente,1,8330,2507,0.181550856388768,0.33544638140517696,0.49648162627052383,0.25329078579976066,0.4533767609708077,0.6760703894799525,0.6979591836734694,5179,644,1872,635
MRT,2024,faixa_rank,1-10,1420,301,0.09154873937683103,0.08982035928143713,0.45454545454545453,0.04983388704318937,0.33094509004936024,0.6635344205641606,0.7859154929577464,1101,18,286,15
MRT,2024,faixa_rank,11-40,4260,1341,0.18898366752987408,0.3094218415417559,0.5483870967741935,0.21551081282624907,0.4691014988782833,0.6687208877832218,0.6971830985915493,2681,238,1052,289
MRT,2024,faixa_rank,41-100,8520,2927,0.17100514940623224,0.3935973732813462,0.49280575539568344,0.327639221045439,0.47103441969548576,0.6510026656753026,0.653169014084507,4606,987,1968,959
MRT,2024,tempo_parada,1-4,4922,1261,0.31660563332142044,0.49020391843262695,0.49435483870967745,0.486122125297383,0.4705657556805671,0.7659591497580105,0.7409589597724502,3034,627,648,613
MRT,2024,tempo_parada,5-12,4072,1537,0.14179156879234417,0.38575430172068825,0.501039501039501,0.313597918022121,0.47631934173262863,0.6061204297929187,0.6230353634577603,2055,480,1055,482
MRT,2024,tempo_parada,13+,5206,1771,0.11166899665471182,0.16192771084337348,0.5526315789473685,0.09486166007905138,0.43964827393405226,0.5810422979969211,0.6659623511333077,3299,136,1603,168
MRT,2024,trimestre,2023Q4,200,77,0.2581455761061374,0.42105263157894735,0.6486486486486487,0.3116883116883117,0.551647876759771,0.6607538802660753,0.67,110,13,53,24
MRT,2024,trimestre,2024Q1,1300,424,0.15572452691260563,0.35777126099706746,0.4728682170542636,0.28773584905660377,0.4410880796831622,0.638957094856552,0.6630769230769231,740,136,302,122
MRT,2024,trimestre,2024Q2,1300,382,0.20256978094267714,0.3648424543946932,0.497737556561086,0.2879581151832461,0.48770418462551013,0.709945932997981,0.7053846153846154,807,111,272,110
MRT,2024,trimestre,2024Q3,1300,374,0.10594539619838828,0.292436974789916,0.3936651583710407,0.232620320855615,0.38008515888406685,0.6312903523867823,0.6761538461538461,792,134,287,87
MRT,2024,trimestre,2024Q4,1300,404,0.16551191327832473,0.3284072249589491,0.4878048780487805,0.24752475247524752,0.43628292818230124,0.6413128757072135,0.6853846153846154,791,105,304,100
MRT,2024,trimestre,2025Q1,1300,418,0.15126102357445814,0.3183279742765273,0.4852941176470588,0.23684210526315788,0.44600475016981067,0.6230863956427866,0.6738461538461539,777,105,319,99
MRT,2024,trimestre,2025Q2,1300,427,0.21760955359575407,0.382262996941896,0.5506607929515418,0.2927400468384075,0.4856989112538017,0.6862202263588101,0.6892307692307692,771,102,302,125
MRT,2024,trimestre,2025Q3,1300,428,0.20960450088636107,0.37936267071320184,0.5411255411255411,0.29205607476635514,0.46851346716537384,0.6612444268198576,0.6853846153846154,766,106,303,125
MRT,2024,trimestre,2025Q4,1400,492,0.2763567930690074,0.4548919949174079,0.6067796610169491,0.3638211382113821,0.5779784942616114,0.7295427276959995,0.6935714285714286,792,116,313,179
MRT,2024,trimestre,2026Q1,1200,352,0.13743875887290602,0.31464737793851716,0.43283582089552236,0.2471590909090909,0.394019288140815,0.630695218696398,0.6841666666666667,734,114,265,87
MRT,2024,trimestre,2026Q2,1300,447,0.1668954068287451,0.34911242603550297,0.5152838427947598,0.2639821029082774,0.49420988112728215,0.6795754423786557,0.6615384615384615,742,111,329,118
MRT,2024,trimestre,2026Q3,1000,344,0.14401988019572481,0.33397312859884837,0.4915254237288136,0.25290697674418605,0.4491677444441702,0.6334107345433919,0.653,566,90,257,87
MRT,2024,estreia,0,12238,4192,0.16450316261517092,0.3501409332915753,0.5095715587967183,0.2666984732824427,0.46744329219420944,0.6377029598890349,0.6608923026638339,6970,1076,3074,1118
MRT,2024,estreia,1,1962,377,0.30085918725147837,0.420899854862119,0.46474358974358976,0.38461538461538464,0.398344558632756,0.761878184906576,0.7966360856269113,1418,167,232,145
MRT,2024,reentrada,0,13895,4455,0.17544403337236095,0.3511783532150131,0.4989665150888797,0.27093153759820426,0.45804724603459057,0.6605008536399779,0.6790212306585103,8228,1212,3248,1207
MRT,2024,reentrada,1,305,114,0.3524336228672138,0.5572139303482587,0.6436781609195402,0.49122807017543857,0.5937364601522491,0.7160374758886746,0.7081967213114754,160,31,58,56
MRT,2024,radio_presente,0,8344,2449,0.16933813761010738,0.31991294885745375,0.4792176039119804,0.24009799918334013,0.4335573308407429,0.6788728916374099,0.7003835091083414,5256,639,1861,588
MRT,2024,radio_presente,1,5856,2120,0.18229999638838537,0.3971756398940865,0.527756059421423,0.31839622641509435,0.485993076079406,0.6289320380994707,0.6501024590163934,3132,604,1445,675
MRT,2024,streaming_presente,0,8232,2883,0.16051291056872793,0.38972431077694236,0.48976377952755906,0.32362122788761705,0.465940882978527,0.6321868831327747,0.6450437317784257,4377,972,1950,933
MRT,2024,streaming_presente,1,5968,1686,0.19814024512943113,0.2885876694359423,0.5490848585690515,0.19572953736654805,0.4633434634948798,0.7010471154874359,0.7273793565683646,4011,271,1356,330
MRT,2024,digital_presente,0,11735,3843,0.17917004977445947,0.35310156782549423,0.5116049382716049,0.26958105646630237,0.46295808091888213,0.6609118526862581,0.6765232211333617,6903,989,2807,1036
MRT,2024,digital_presente,1,2465,726,0.19163682999941667,0.376139188069594,0.47193347193347196,0.31267217630853994,0.45770598038883487,0.6735275806842538,0.6945233265720081,1485,254,499,227
MRT,2024,album_presente,0,5870,2062,0.15816087512902213,0.4010195412064571,0.48196051735874745,0.3433559650824442,0.4621705777792454,0.6304533846758879,0.6396933560477002,3047,761,1354,708
MRT,2024,album_presente,1,8330,2507,0.1925691737168144,0.3132054176072235,0.5351976856316297,0.22138013562026326,0.4648040180738791,0.6805189330427781,0.7078031212484994,5341,482,1952,555
